EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,AVG_DOSE_RATE_uGy/min,AVG_DOSE_EQV_RATE_uSv/min,COLLECTION_TIME_min,ISS_GEO_LONG_Deg,ISS_GEO_LAT_Deg,ISS_ALTITUDE_km
2018-04-11T17:35:39.000Z,0.106000,0.291000,1.00000,12.1790,45.8470,409.952
2018-04-11T17:36:39.000Z,0.0890000,0.310000,1.00000,16.7200,43.9640,409.583
2018-04-11T17:37:39.000Z,0.0970000,0.383000,1.00000,20.9560,41.8900,409.176
2018-04-11T17:38:39.000Z,0.0860000,0.414000,1.00000,24.8990,39.6540,408.742
2018-04-11T17:39:39.000Z,0.0720000,0.422000,1.00000,28.5750,37.2740,408.293
2018-04-11T17:40:39.000Z,0.0520000,0.0670000,1.00000,32.0040,34.7710,407.840
2018-04-11T17:41:39.000Z,0.0500000,0.215000,1.00000,35.2150,32.1620,407.396
2018-04-11T17:42:39.000Z,0.0420000,0.0670000,1.00000,38.2320,29.4610,406.973
2018-04-11T17:43:39.000Z,0.0360000,0.0530000,1.00000,41.0760,26.6850,406.585
2018-04-11T17:44:39.000Z,0.0320000,0.0440000,1.00000,43.7730,23.8430,406.243
2018-04-11T17:45:39.000Z,0.0360000,0.0960000,1.00000,46.3410,20.9480,405.957
2018-04-11T17:46:39.000Z,0.0310000,0.132000,1.00000,48.8040,18.0060,405.739
2018-04-11T17:47:39.000Z,0.0290000,0.0650000,1.00000,51.1760,15.0270,405.596
2018-04-11T17:48:39.000Z,0.0270000,0.0390000,1.00000,53.4780,12.0170,405.538
2018-04-11T17:49:39.000Z,0.0280000,0.0380000,1.00000,55.7220,8.98400,405.570
2018-04-11T17:50:39.000Z,0.0290000,0.0390000,1.00000,57.9250,5.93400,405.696
2018-04-11T17:51:39.000Z,0.0280000,0.0580000,1.00000,60.1020,2.87200,405.920
2018-04-11T17:52:39.000Z,0.0310000,0.0430000,1.00000,62.2640,-0.193000,406.243
2018-04-11T17:53:39.000Z,0.0250000,0.0290000,1.00000,64.4280,-3.25800,406.663
2018-04-11T17:54:39.000Z,0.0280000,0.0320000,1.00000,66.6050,-6.31600,407.178
2018-04-11T17:55:39.000Z,0.0280000,0.0300000,1.00000,68.8120,-9.36300,407.784
2018-04-11T17:56:39.000Z,0.0300000,0.0310000,1.00000,71.0600,-12.3900,408.474
2018-04-11T17:57:39.000Z,0.0390000,0.0820000,1.00000,73.3660,-15.3940,409.239
2018-04-11T17:58:39.000Z,0.0390000,0.0540000,1.00000,75.7450,-18.3650,410.069
2018-04-11T17:59:39.000Z,0.0520000,0.190000,1.00000,78.2160,-21.2980,410.955
2018-04-11T18:00:39.000Z,0.0570000,0.0940000,1.00000,80.7970,-24.1860,411.885
2018-04-11T18:01:39.000Z,0.0650000,0.122000,1.00000,83.5040,-27.0150,412.844
2018-04-11T18:02:39.000Z,0.0940000,0.342000,1.00000,86.3620,-29.7770,413.818
2018-04-11T18:03:39.000Z,0.104000,0.288000,1.00000,89.3900,-32.4610,414.793
2018-04-11T18:04:39.000Z,0.127000,0.444000,1.00000,92.6160,-35.0530,415.755
2018-04-11T18:05:39.000Z,0.141000,0.260000,1.00000,96.0620,-37.5370,416.687
2018-04-11T18:06:39.000Z,0.186000,0.600000,1.00000,99.7550,-39.8980,417.577
2018-04-11T18:07:39.000Z,0.226000,1.01800,1.00000,103.717,-42.1130,418.410
2018-04-11T18:08:39.000Z,0.239000,0.716000,1.00000,107.972,-44.1620,419.172
2018-04-11T18:09:39.000Z,0.252000,0.623000,1.00000,112.534,-46.0220,419.852
2018-04-11T18:10:39.000Z,0.298000,0.908000,1.00000,117.404,-47.6630,420.437
2018-04-11T18:11:39.000Z,0.296000,1.16200,1.00000,122.581,-49.0630,420.919
2018-04-11T18:12:39.000Z,0.298000,1.08000,1.00000,128.036,-50.1930,421.290
2018-04-11T18:13:39.000Z,0.319000,1.38000,1.00000,133.730,-51.0320,421.543
2018-04-11T18:14:39.000Z,0.276000,1.05300,1.00000,139.598,-51.5580,421.671
2018-04-11T18:15:39.000Z,0.255000,0.384000,1.00000,145.566,-51.7600,421.675
2018-04-11T18:16:39.000Z,0.283000,0.719000,1.00000,151.541,-51.6320,421.552
2018-04-11T18:17:39.000Z,0.283000,0.969000,1.00000,157.440,-51.1780,421.303
2018-04-11T18:18:39.000Z,0.277000,0.929000,1.00000,163.183,-50.4070,420.932
2018-04-11T18:19:39.000Z,0.258000,0.613000,1.00000,168.696,-49.3400,420.443
2018-04-11T18:20:39.000Z,0.248000,0.653000,1.00000,173.940,-47.9990,419.844
2018-04-11T18:21:39.000Z,0.205000,0.628000,1.00000,178.880,-46.4080,419.143
2018-04-11T18:22:39.000Z,0.189000,0.793000,1.00000,-176.489,-44.5950,418.348
2018-04-11T18:23:39.000Z,0.144000,0.409000,1.00000,-172.168,-42.5870,417.474
2018-04-11T18:24:39.000Z,0.125000,0.461000,1.00000,-168.140,-40.4050,416.530
2018-04-11T18:25:39.000Z,0.116000,0.566000,1.00000,-164.388,-38.0760,415.533
2018-04-11T18:26:39.000Z,0.0910000,0.354000,1.00000,-160.886,-35.6160,414.495
2018-04-11T18:27:39.000Z,0.0720000,0.205000,1.00000,-157.610,-33.0440,413.431
2018-04-11T18:28:39.000Z,0.0690000,0.270000,1.00000,-154.538,-30.3780,412.359
2018-04-11T18:29:39.000Z,0.0460000,0.0740000,1.00000,-151.643,-27.6300,411.292
2018-04-11T18:30:39.000Z,0.0580000,0.358000,1.00000,-148.904,-24.8140,410.245
2018-04-11T18:31:39.000Z,0.0610000,0.311000,1.00000,-146.296,-21.9380,409.233
2018-04-11T18:32:39.000Z,0.0400000,0.171000,1.00000,-143.802,-19.0140,408.271
2018-04-11T18:33:39.000Z,0.0300000,0.0470000,1.00000,-141.402,-16.0480,407.369
2018-04-11T18:34:39.000Z,0.0370000,0.159000,1.00000,-139.078,-13.0470,406.541
2018-04-11T18:35:39.000Z,0.0330000,0.136000,1.00000,-136.817,-10.0220,405.797
2018-04-11T18:36:39.000Z,0.0480000,0.408000,1.00000,-134.602,-6.97700,405.144
2018-04-11T18:37:39.000Z,0.0280000,0.0500000,1.00000,-132.418,-3.92000,404.590
2018-04-11T18:38:39.000Z,0.0310000,0.0400000,1.00000,-130.250,-0.853000,404.141
2018-04-11T18:39:39.000Z,0.0370000,0.0680000,1.00000,-128.088,2.21400,403.800
2018-04-11T18:40:39.000Z,0.0330000,0.0390000,1.00000,-125.913,5.27900,403.567
2018-04-11T18:41:39.000Z,0.0280000,0.0310000,1.00000,-123.717,8.33200,403.442
2018-04-11T18:42:39.000Z,0.0360000,0.112000,1.00000,-121.481,11.3710,403.422
2018-04-11T18:43:39.000Z,0.0320000,0.0340000,1.00000,-119.192,14.3880,403.504
2018-04-11T18:44:39.000Z,0.0450000,0.200000,1.00000,-116.834,17.3760,403.681
2018-04-11T18:45:39.000Z,0.0470000,0.159000,1.00000,-114.389,20.3310,403.945
2018-04-11T18:46:39.000Z,0.0680000,0.412000,1.00000,-111.843,23.2380,404.287
2018-04-11T18:47:39.000Z,0.0700000,0.368000,1.00000,-109.173,26.0940,404.698
2018-04-11T18:48:39.000Z,0.0720000,0.119000,1.00000,-106.360,28.8860,405.164
2018-04-11T18:49:39.000Z,0.0780000,0.117000,1.00000,-103.381,31.6040,405.675
2018-04-11T18:50:39.000Z,0.110000,0.458000,1.00000,-100.213,34.2330,406.218
2018-04-11T18:51:39.000Z,0.138000,0.513000,1.00000,-96.8290,36.7610,406.779
2018-04-11T18:52:39.000Z,0.142000,0.359000,1.00000,-93.2060,39.1690,407.346
2018-04-11T18:53:39.000Z,0.185000,0.615000,1.00000,-89.3170,41.4390,407.906
2018-04-11T18:54:39.000Z,0.221000,0.900000,1.00000,-85.1390,43.5500,408.448
2018-04-11T18:55:39.000Z,0.221000,0.650000,1.00000,-80.6610,45.4760,408.957
2018-04-11T18:56:39.000Z,0.245000,0.659000,1.00000,-75.8680,47.1920,409.425
2018-04-11T18:57:39.000Z,0.247000,0.575000,1.00000,-70.7660,48.6710,409.842
2018-04-11T18:58:39.000Z,0.241000,0.610000,1.00000,-65.3700,49.8880,410.199
2018-04-11T18:59:39.000Z,0.258000,0.876000,1.00000,-59.7230,50.8180,410.490
2018-04-11T19:00:39.000Z,0.252000,0.883000,1.00000,-53.8770,51.4380,410.708
2018-04-11T19:01:39.000Z,0.234000,0.564000,1.00000,-47.9110,51.7350,410.852
2018-04-11T19:02:39.000Z,0.243000,0.818000,1.00000,-41.9080,51.7020,410.918
2018-04-11T19:03:39.000Z,0.224000,0.835000,1.00000,-35.9550,51.3370,410.907
2018-04-11T19:04:39.000Z,0.179000,0.429000,1.00000,-30.1470,50.6510,410.820
2018-04-11T19:05:39.000Z,0.183000,1.01600,1.00000,-24.5480,49.6610,410.660
2018-04-11T19:06:39.000Z,0.141000,0.361000,1.00000,-19.2130,48.3880,410.433
2018-04-11T19:07:39.000Z,0.128000,0.342000,1.00000,-14.1740,46.8580,410.144
2018-04-11T19:08:39.000Z,0.101000,0.160000,1.00000,-9.44800,45.0980,409.802
2018-04-11T19:09:39.000Z,0.0790000,0.135000,1.00000,-5.03200,43.1330,409.417
2018-04-11T19:10:39.000Z,0.0860000,0.331000,1.00000,-0.920000,40.9900,408.998
2018-04-11T19:11:39.000Z,0.0800000,0.268000,1.00000,2.91200,38.6910,408.556
2018-04-11T19:12:39.000Z,0.0540000,0.109000,1.00000,6.48500,36.2560,408.104
2018-04-11T19:13:39.000Z,0.0490000,0.0830000,1.00000,9.82100,33.7080,407.653
2018-04-11T19:14:39.000Z,0.0470000,0.141000,1.00000,12.9480,31.0600,407.217
2018-04-11T19:15:39.000Z,0.0460000,0.226000,1.00000,15.8890,28.3290,406.808
2018-04-11T19:16:39.000Z,0.0320000,0.0360000,1.00000,18.6710,25.5240,406.437
2018-04-11T19:17:39.000Z,0.0340000,0.0640000,1.00000,21.3120,22.6590,406.117
2018-04-11T19:18:39.000Z,0.0330000,0.0640000,1.00000,23.8350,19.7430,405.859
2018-04-11T19:19:39.000Z,0.0290000,0.0350000,1.00000,26.2580,16.7850,405.671
2018-04-11T19:20:39.000Z,0.0300000,0.0450000,1.00000,28.6000,13.7920,405.562
2018-04-11T19:21:39.000Z,0.0270000,0.0330000,1.00000,30.8770,10.7700,405.541
2018-04-11T19:22:39.000Z,0.0330000,0.0710000,1.00000,33.1020,7.73000,405.611
2018-04-11T19:23:39.000Z,0.0310000,0.0410000,1.00000,35.2930,4.67500,405.778
2018-04-11T19:24:39.000Z,0.0360000,0.194000,1.00000,37.4610,1.61200,406.042
2018-04-11T19:25:39.000Z,0.0270000,0.0330000,1.00000,39.6220,-1.45400,406.406
2018-04-11T19:26:39.000Z,0.0340000,0.0750000,1.00000,41.7890,-4.51600,406.866
2018-04-11T19:27:39.000Z,0.0340000,0.0450000,1.00000,43.9770,-7.57100,407.419
2018-04-11T19:28:39.000Z,0.0330000,0.0400000,1.00000,46.1990,-10.6100,408.061
2018-04-11T19:29:39.000Z,0.0370000,0.116000,1.00000,48.4690,-13.6290,408.783
2018-04-11T19:30:39.000Z,0.0350000,0.0430000,1.00000,50.8050,-16.6220,409.577
2018-04-11T19:31:39.000Z,0.0460000,0.167000,1.00000,53.2200,-19.5780,410.432
2018-04-11T19:32:39.000Z,0.0470000,0.107000,1.00000,55.7340,-22.4930,411.338
2018-04-11T19:33:39.000Z,0.0630000,0.256000,1.00000,58.3620,-25.3560,412.281
2018-04-11T19:34:39.000Z,0.0660000,0.0910000,1.00000,61.1290,-28.1600,413.248
2018-04-11T19:35:39.000Z,0.0870000,0.296000,1.00000,64.0530,-30.8910,414.224
2018-04-11T19:36:39.000Z,0.112000,0.476000,1.00000,67.1610,-33.5390,415.195
2018-04-11T19:37:39.000Z,0.131000,0.442000,1.00000,70.4730,-36.0880,416.147
2018-04-11T19:38:39.000Z,0.158000,0.726000,1.00000,74.0190,-38.5240,417.064
2018-04-11T19:39:39.000Z,0.177000,0.512000,1.00000,77.8220,-40.8290,417.932
2018-04-11T19:40:39.000Z,0.192000,0.457000,1.00000,81.9010,-42.9780,418.737
2018-04-11T19:41:39.000Z,0.246000,1.05900,1.00000,86.2800,-44.9520,419.467
2018-04-11T19:42:39.000Z,0.246000,0.534000,1.00000,90.9670,-46.7240,420.109
2018-04-11T19:43:39.000Z,0.304000,1.48000,1.00000,95.9660,-48.2700,420.654
2018-04-11T19:44:41.000Z,0.346000,2.25500,1.00000,101.440,-49.6020,421.104
2018-04-11T19:45:39.000Z,0.276000,0.744000,1.00000,106.821,-50.5750,421.413
2018-04-11T19:46:39.000Z,0.292000,1.18200,1.00000,112.594,-51.2860,421.615
2018-04-11T19:47:39.000Z,0.266000,0.607000,1.00000,118.514,-51.6810,421.693
2018-04-11T19:48:39.000Z,0.287000,0.746000,1.00000,124.500,-51.7470,421.644
2018-04-11T19:49:39.000Z,0.286000,0.878000,1.00000,130.453,-51.4840,421.469
2018-04-11T19:50:39.000Z,0.262000,0.590000,1.00000,136.296,-50.8980,421.169
2018-04-11T19:51:39.000Z,0.305000,1.30900,1.00000,141.949,-50.0030,420.749
2018-04-11T19:52:39.000Z,0.295000,1.37100,1.00000,147.357,-48.8200,420.213
2018-04-11T19:53:39.000Z,0.253000,0.754000,1.00000,152.476,-47.3740,419.571
2018-04-11T19:54:39.000Z,0.283000,1.28000,1.00000,157.291,-45.6880,418.829
2018-04-11T19:55:39.000Z,0.222000,0.907000,1.00000,161.793,-43.7920,418.001
2018-04-11T19:56:39.000Z,0.186000,0.461000,1.00000,165.992,-41.7090,417.096
2018-04-11T19:57:39.000Z,0.151000,0.346000,1.00000,169.907,-39.4630,416.127
2018-04-11T19:58:39.000Z,0.124000,0.431000,1.00000,173.552,-37.0770,415.112
2018-04-11T19:59:39.000Z,0.106000,0.305000,1.00000,176.957,-34.5700,414.062
2018-04-11T20:00:39.000Z,0.105000,0.582000,1.00000,-179.856,-31.9590,412.993
2018-04-11T20:01:39.000Z,0.0680000,0.138000,1.00000,-176.859,-29.2580,411.920
2018-04-11T20:02:39.000Z,0.0560000,0.141000,1.00000,-174.031,-26.4810,410.859
2018-04-11T20:03:39.000Z,0.0510000,0.122000,1.00000,-171.347,-23.6380,409.824
2018-04-11T20:04:39.000Z,0.0370000,0.0390000,1.00000,-168.790,-20.7410,408.831
2018-04-11T20:05:39.000Z,0.0340000,0.114000,1.00000,-166.336,-17.7980,407.892
2018-04-11T20:06:39.000Z,0.0300000,0.0390000,1.00000,-163.968,-14.8160,407.018
2018-04-11T20:07:39.000Z,0.0330000,0.0630000,1.00000,-161.673,-11.8070,406.223
2018-04-11T20:08:39.000Z,0.0300000,0.0330000,1.00000,-159.432,-8.77200,405.515
2018-04-11T20:09:39.000Z,0.0310000,0.0790000,1.00000,-157.232,-5.72200,404.903
2018-04-11T20:10:39.000Z,0.0290000,0.0420000,1.00000,-155.057,-2.65900,404.391
2018-04-11T20:11:39.000Z,0.0310000,0.0340000,1.00000,-152.893,0.408000,403.986
2018-04-11T20:12:39.000Z,0.0280000,0.0290000,1.00000,-150.727,3.47500,403.689
2018-04-11T20:13:39.000Z,0.0330000,0.0740000,1.00000,-148.546,6.53400,403.500
2018-04-11T20:14:39.000Z,0.0340000,0.149000,1.00000,-146.334,9.58400,403.418
2018-04-11T20:15:39.000Z,0.0340000,0.0630000,1.00000,-144.077,12.6170,403.441
2018-04-11T20:16:39.000Z,0.0360000,0.0600000,1.00000,-141.762,15.6220,403.563
2018-04-11T20:17:39.000Z,0.0400000,0.0950000,1.00000,-139.370,18.5970,403.776
2018-04-11T20:18:39.000Z,0.0440000,0.234000,1.00000,-136.887,21.5320,404.073
2018-04-11T20:19:39.000Z,0.0430000,0.101000,1.00000,-134.292,24.4200,404.444
2018-04-11T20:20:39.000Z,0.0530000,0.244000,1.00000,-131.567,27.2500,404.879
2018-04-11T20:21:39.000Z,0.0620000,0.250000,1.00000,-128.687,30.0130,405.365
2018-04-11T20:22:39.000Z,0.0660000,0.105000,1.00000,-125.634,32.6960,405.891
2018-04-11T20:23:39.000Z,0.0840000,0.217000,1.00000,-122.380,35.2860,406.442
2018-04-11T20:24:39.000Z,0.124000,0.571000,1.00000,-118.898,37.7690,407.008
2018-04-11T20:25:39.000Z,0.150000,0.886000,1.00000,-115.170,40.1220,407.574
2018-04-11T20:26:39.000Z,0.164000,0.430000,1.00000,-111.165,42.3290,408.127
2018-04-11T20:27:39.000Z,0.190000,0.701000,1.00000,-106.868,44.3650,408.656
2018-04-11T20:28:39.000Z,0.225000,0.903000,1.00000,-102.259,46.2080,409.150
2018-04-11T20:29:39.000Z,0.257000,0.970000,1.00000,-97.3380,47.8300,409.598
2018-04-11T20:30:39.000Z,0.272000,1.05000,1.00000,-92.1110,49.2050,409.991
2018-04-11T20:31:39.000Z,0.263000,0.719000,1.00000,-86.5970,50.3080,410.327
2018-04-11T20:32:39.000Z,0.306000,1.12500,1.00000,-80.8590,51.1120,410.591
2018-04-11T20:33:39.000Z,0.278000,0.888000,1.00000,-74.9490,51.6010,410.781
2018-04-11T20:34:39.000Z,0.293000,1.27000,1.00000,-68.9580,51.7610,410.894
2018-04-11T20:35:39.000Z,0.273000,0.608000,1.00000,-62.9660,51.5900,410.930
2018-04-11T20:36:39.000Z,0.273000,0.954000,1.00000,-57.0670,51.0920,410.889
2018-04-11T20:37:39.000Z,0.239000,0.746000,1.00000,-51.3360,50.2780,410.773
2018-04-11T20:38:39.000Z,0.216000,0.527000,1.00000,-45.8420,49.1680,410.586
2018-04-11T20:39:39.000Z,0.189000,0.462000,1.00000,-40.6240,47.7850,410.334
2018-04-11T20:40:39.000Z,0.156000,0.349000,1.00000,-35.7140,46.1570,410.024
2018-04-11T20:41:39.000Z,0.143000,0.600000,1.00000,-31.1160,44.3090,409.664
2018-04-11T20:42:39.000Z,0.111000,0.490000,1.00000,-26.8260,42.2660,409.264
2018-04-11T20:43:39.000Z,0.0880000,0.195000,1.00000,-22.8320,40.0570,408.835
2018-04-11T20:44:39.000Z,0.0650000,0.136000,1.00000,-19.1110,37.7000,408.389
2018-04-11T20:45:39.000Z,0.0720000,0.343000,1.00000,-15.6410,35.2180,407.937
2018-04-11T20:46:39.000Z,0.0470000,0.0720000,1.00000,-12.3940,32.6260,407.491
2018-04-11T20:47:39.000Z,0.0460000,0.0970000,1.00000,-9.34700,29.9430,407.065
2018-04-11T20:48:39.000Z,0.0400000,0.0500000,1.00000,-6.47300,27.1790,406.671
2018-04-11T20:49:39.000Z,0.0310000,0.0370000,1.00000,-3.75300,24.3490,406.320
2018-04-11T20:50:39.000Z,0.0330000,0.0350000,1.00000,-1.16300,21.4610,406.024
2018-04-11T20:51:39.000Z,0.0320000,0.0500000,1.00000,1.31900,18.5240,405.792
2018-04-11T20:52:39.000Z,0.0320000,0.0500000,1.00000,3.70500,15.5520,405.636
2018-04-11T20:53:39.000Z,0.0310000,0.0410000,1.00000,6.01800,12.5460,405.562
2018-04-11T20:54:39.000Z,0.0310000,0.0390000,1.00000,8.27100,9.51800,405.578
2018-04-11T20:55:39.000Z,0.0300000,0.0390000,1.00000,10.4810,6.47000,405.687
2018-04-11T20:56:39.000Z,0.0380000,0.183000,1.00000,12.6600,3.41200,405.893
2018-04-11T20:57:39.000Z,0.0390000,0.132000,1.00000,14.8240,0.346000,406.198
2018-04-11T20:58:39.000Z,0.0340000,0.0910000,1.00000,16.9860,-2.71800,406.600
2018-04-11T20:59:39.000Z,0.0330000,0.0700000,1.00000,19.1600,-5.77800,407.098
2018-04-11T21:00:39.000Z,0.0360000,0.0620000,1.00000,21.3590,-8.82700,407.687
2018-04-11T21:01:39.000Z,0.0340000,0.0450000,1.00000,23.6000,-11.8590,408.361
2018-04-11T21:02:39.000Z,0.0390000,0.0630000,1.00000,25.8970,-14.8690,409.112
2018-04-11T21:03:39.000Z,0.0440000,0.113000,1.00000,28.2620,-17.8460,409.931
2018-04-11T21:04:39.000Z,0.0500000,0.0760000,1.00000,30.7150,-20.7870,410.807
2018-04-11T21:05:39.000Z,0.0580000,0.167000,1.00000,33.2730,-23.6800,411.728
2018-04-11T21:06:39.000Z,0.0700000,0.264000,1.00000,35.9570,-26.5210,412.681
2018-04-11T21:07:39.000Z,0.0740000,0.128000,1.00000,38.7860,-29.2950,413.651
2018-04-11T21:08:39.000Z,0.0900000,0.212000,1.00000,41.7840,-31.9950,414.626
2018-04-11T21:09:39.000Z,0.0920000,0.242000,1.00000,44.9750,-34.6060,415.589
2018-04-11T21:10:39.000Z,0.126000,0.582000,1.00000,48.3800,-37.1090,416.526
2018-04-11T21:11:39.000Z,0.143000,0.576000,1.00000,52.0280,-39.4930,417.422
2018-04-11T21:12:39.000Z,0.164000,0.577000,1.00000,55.9410,-41.7350,418.264
2018-04-11T21:13:39.000Z,0.175000,0.696000,1.00000,60.1430,-43.8150,419.037
2018-04-11T21:14:41.000Z,0.217000,0.829000,1.00000,64.8010,-45.7690,419.752
2018-04-11T21:15:39.000Z,0.231000,0.600000,1.00000,69.4650,-47.3910,420.331
2018-04-11T21:16:39.000Z,0.257000,0.926000,1.00000,74.5870,-48.8350,420.829
2018-04-11T21:17:39.000Z,0.278000,0.870000,1.00000,79.9970,-50.0140,421.218
2018-04-11T21:18:39.000Z,0.284000,1.06400,1.00000,85.6560,-50.9060,421.490
2018-04-11T21:19:39.000Z,0.283000,0.661000,1.00000,91.4980,-51.4880,421.639
2018-04-11T21:20:39.000Z,0.271000,0.562000,1.00000,97.4550,-51.7480,421.662
2018-04-11T21:21:39.000Z,0.282000,1.08300,1.00000,103.435,-51.6780,421.559
2018-04-11T21:22:39.000Z,0.300000,1.34600,1.00000,109.355,-51.2800,421.331
2018-04-11T21:23:39.000Z,0.288000,0.991000,1.00000,115.125,-50.5650,420.979
2018-04-11T21:24:39.000Z,0.308000,1.20700,1.00000,120.684,-49.5480,420.509
2018-04-11T21:25:39.000Z,0.306000,0.992000,1.00000,125.975,-48.2540,419.927
2018-04-11T21:26:39.000Z,0.296000,1.02300,1.00000,130.972,-46.7050,419.241
2018-04-11T21:27:39.000Z,0.269000,0.733000,1.00000,135.656,-44.9300,418.461
2018-04-11T21:28:39.000Z,0.244000,0.727000,1.00000,140.033,-42.9530,417.598
2018-04-11T21:29:39.000Z,0.238000,1.02100,1.00000,144.115,-40.7990,416.664
2018-04-11T21:30:39.000Z,0.176000,0.578000,1.00000,147.912,-38.4940,415.674
2018-04-11T21:31:39.000Z,0.146000,0.438000,1.00000,151.456,-36.0550,414.641
2018-04-11T21:32:39.000Z,0.127000,0.544000,1.00000,154.768,-33.5040,413.581
2018-04-11T21:33:39.000Z,0.0920000,0.249000,1.00000,157.874,-30.8530,412.508
2018-04-11T21:34:39.000Z,0.0700000,0.150000,1.00000,160.800,-28.1170,411.437
2018-04-11T21:35:39.000Z,0.0650000,0.315000,1.00000,163.565,-25.3120,410.386
2018-04-11T21:36:39.000Z,0.0510000,0.0910000,1.00000,166.195,-22.4460,409.366
2018-04-11T21:37:39.000Z,0.0460000,0.183000,1.00000,168.707,-19.5300,408.394
2018-04-11T21:38:39.000Z,0.0350000,0.0710000,1.00000,171.123,-16.5700,407.481
2018-04-11T21:39:39.000Z,0.0330000,0.0470000,1.00000,173.457,-13.5770,406.639
2018-04-11T21:40:39.000Z,0.0260000,0.0430000,1.00000,175.728,-10.5550,405.879
2018-04-11T21:41:39.000Z,0.0370000,0.194000,1.00000,177.951,-7.51400,405.211
2018-04-11T21:42:39.000Z,0.0280000,0.0560000,1.00000,-179.860,-4.45700,404.640
2018-04-11T21:43:39.000Z,0.0350000,0.170000,1.00000,-177.692,-1.39400,404.174
2018-04-11T21:44:39.000Z,0.0310000,0.0650000,1.00000,-175.529,1.67400,403.813
2018-04-11T21:45:39.000Z,0.0350000,0.104000,1.00000,-173.356,4.74200,403.561
2018-04-11T21:46:39.000Z,0.0290000,0.0350000,1.00000,-171.164,7.79800,403.419
2018-04-11T21:47:39.000Z,0.0480000,0.377000,1.00000,-168.936,10.8400,403.383
2018-04-11T21:48:39.000Z,0.0300000,0.0380000,1.00000,-166.658,13.8610,403.449
2018-04-11T21:49:39.000Z,0.0340000,0.0440000,1.00000,-164.313,16.8550,403.610
2018-04-11T21:50:39.000Z,0.0360000,0.143000,1.00000,-161.887,19.8140,403.861
2018-04-11T21:51:39.000Z,0.0350000,0.0510000,1.00000,-159.359,22.7310,404.192
2018-04-11T21:52:39.000Z,0.0350000,0.0620000,1.00000,-156.713,25.5960,404.592
2018-04-11T21:53:39.000Z,0.0430000,0.0770000,1.00000,-153.926,28.4000,405.052
2018-04-11T21:54:39.000Z,0.0490000,0.0780000,1.00000,-150.975,31.1330,405.558
2018-04-11T21:55:39.000Z,0.0860000,0.539000,1.00000,-147.842,33.7790,406.098
2018-04-11T21:56:39.000Z,0.0730000,0.198000,1.00000,-144.498,36.3270,406.659
2018-04-11T21:57:39.000Z,0.0940000,0.417000,1.00000,-140.919,38.7560,407.228
2018-04-11T21:58:39.000Z,0.106000,0.402000,1.00000,-137.079,41.0520,407.793
2018-04-11T21:59:39.000Z,0.134000,0.574000,1.00000,-132.956,43.1910,408.339
